STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,AGE,,SEX,,SOCIO_ECON_STATUS,,DEATH_CAUSE,,CALC_METHODOLOGY,,GESTATION_THRESHOLD,,HEALTH_STATUS,,DISEASE,,CANCER_SITE,,TIME_PERIOD,,OBS_VALUE,,DECIMALS,,OBS_STATUS,,OBS_STATUS2,,OBS_STATUS3,,UNIT_MULT,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,78.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,81.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,81.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,81.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,81.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,81.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,81,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,81.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,80.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,80.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,80,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,79.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,79.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,79.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,83.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,83.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,83.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DNK,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,83.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,74,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,73.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,78.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,78.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,78,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,78,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,73.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,83.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,81.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,83,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,83,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,82.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,82.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,82.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,78.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,78.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,77.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,78.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,74.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,73.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,72.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,EST,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,74.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,79.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,78.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,78.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,84.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,84.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,84.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,78.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,81.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,81.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,81.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,82,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,82.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,81.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,81.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,81.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,81.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,83.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,84.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,84.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,79.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,78.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FIN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,79.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,79.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,79.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,79.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,83,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,82.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,82.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,82.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,79.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,85.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,85.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,85.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,85.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,85.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,85.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,85.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,85.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,85.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,83.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,82.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,82.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,80.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,FRA,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,79.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,78.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,78.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,83.7,,,,,,,,,,,
